Voltage,Time,Time (UTC)
-1.1990820463052632,6.86328125,1612308250580347250
-1.195564694168421,6.8642578125,1612308250581323812
-1.173551602705263,6.865234375,1612308250582300375
-1.1293278157263158,6.8662109375,1612308250583276937
-1.0656993107789474,6.8671875,1612308250584253500
-0.9824684838105264,6.8681640625,1612308250585230062
-0.8804257510315789,6.869140625,1612308250586206625
-0.7627722980947369,6.8701171875,1612308250587183187
-0.6344482263157896,6.87109375,1612308250588159750
-0.4957697021789474,6.8720703125,1612308250589136312
-0.34851516215789474,6.873046875,1612308250590112875
-0.19509537569473684,6.8740234375,1612308250591089437
-0.03626123818947369,6.875,1612308250592066000
0.12067590041052631,6.8759765625,1612308250593042562
0.27717831009473687,6.876953125,1612308250594019125
0.42968911791578945,6.8779296875,1612308250594995687
0.571055057168421,6.87890625,1612308250595972250
0.7043982718842106,6.8798828125,1612308250596948812
0.8235139948105263,6.880859375,1612308250597925375
0.9276513305473684,6.8818359375,1612308250598901937
1.018825840431579,6.8828125,1612308250599878500
1.0906746739684212,6.8837890625,1612308250600855062
1.1435535184526318,6.884765625,1612308250601831625
1.174735437957895,6.8857421875,1612308250602808187
1.1834300162736844,6.88671875,1612308250603784750
1.1731150847263159,6.8876953125,1612308250604761312
1.1415379571157895,6.888671875,1612308250605737875
1.0895285704631579,6.8896484375,1612308250606714437
1.020841401768421,6.890625,1612308250607691000
0.9360692631894738,6.8916015625,1612308250608667562
0.8317343234000001,6.892578125,1612308250609644125
0.7099707061684211,6.8935546875,1612308250610620687
0.5767855746947368,6.89453125,1612308250611597250
0.43316694924210525,6.8955078125,1612308250612573812
0.2848848681473684,6.896484375,1612308250613550375
0.1323740603263158,6.8974609375,1612308250614526937
-0.024088828547368428,6.8984375,1612308250615503500
-0.17849663527368423,6.8994140625,1612308250616480062
-0.3345643160421053,6.900390625,1612308250617456625
-0.48347873010526315,6.9013671875,1612308250618433187
-0.6226315039684212,6.90234375,1612308250619409750
-0.7543938862631578,6.9033203125,1612308250620386312
-0.8668305922105264,6.904296875,1612308250621362875
-0.9633799323263159,6.9052734375,1612308250622339437
-1.0443185522842104,6.90625,1612308250623316000
-1.1073147242631578,6.9072265625,1612308250624292562
-1.1556881963473684,6.908203125,1612308250625269125
-1.1805467861684211,6.9091796875,1612308250626245687
-1.1825623475052631,6.91015625,1612308250627222250
-1.1643432538526315,6.9111328125,1612308250628198812
-1.1235182565789474,6.912109375,1612308250629175375
-1.0642765616,6.9130859375,1612308250630151937
-0.9855906278421054,6.9140625,1612308250631128500
-0.8929143271578948,6.9150390625,1612308250632105062
-0.7861686179263159,6.916015625,1612308250633081625
-0.662784647463158,6.9169921875,1612308250634058187
-0.529401911936842,6.91796875,1612308250635034750
-0.38230545515789477,6.9189453125,1612308250636011312
-0.22995273057894738,6.919921875,1612308250636987875
-0.07526827817894738,6.9208984375,1612308250637964437
0.08072036096842106,6.921875,1612308250638941000
0.23085992015789475,6.9228515625,1612308250639917562
0.38088091691578946,6.923828125,1612308250640894125
0.5222073353578947,6.9248046875,1612308250641870687
0.6543254049473683,6.92578125,1612308250642847250
0.7798434991789474,6.9267578125,1612308250643823812
0.8869844165157894,6.927734375,1612308250644800375
0.9766966564105264,6.9287109375,1612308250645776937
1.0511538634421054,6.9296875,1612308250646753500
1.1058901860210528,6.9306640625,1612308250647730062
1.1405104160421053,6.931640625,1612308250648706625
1.1570696356526318,6.9326171875,1612308250649683187
1.1543822205368421,6.93359375,1612308250650659750
1.1302350053052632,6.9345703125,1612308250651636312
1.0837980529368423,6.935546875,1612308250652612875
1.0172845288210528,6.9365234375,1612308250653589437
0.9355950134631579,6.9375,1612308250654566000
0.8351726339157894,6.9384765625,1612308250655542562
0.7211946163578948,6.939453125,1612308250656519125
0.5993519575052633,6.9404296875,1612308250657495687
0.4633213276736842,6.94140625,1612308250658472250
0.3206512016736842,6.9423828125,1612308250659448812
0.17063020491578948,6.943359375,1612308250660425375
0.015076294684210519,6.9443359375,1612308250661401937
-0.13775067962105264,6.9453125,1612308250662378500
-0.2895501128526316,6.9462890625,1612308250663355062
-0.43265496776842105,6.947265625,1612308250664331625
-0.5683694311157894,6.9482421875,1612308250665308187
-0.6959426074947368,6.94921875,1612308250666284750
-0.8115804990947368,6.9501953125,1612308250667261312
-0.9157573556421053,6.951171875,1612308250668237875
-0.9998576404421053,6.9521484375,1612308250669214437
-1.0668454142842105,6.953125,1612308250670191000
-1.1158907401473683,6.9541015625,1612308250671167562
-1.141974475094737,6.955078125,1612308250672144125
-1.152012760968421,6.9560546875,1612308250673120687
-1.1409074132105264,6.95703125,1612308250674097250
-1.1091326815473683,6.9580078125,1612308250675073812
-1.0616286672947368,6.958984375,1612308250676050375
-0.9906888124,6.9599609375,1612308250677026937
-0.9028735714105263,6.9609375,1612308250678003500
-0.7999613808000001,6.9619140625,1612308250678980062
-0.6804109289578948,6.962890625,1612308250679956625
-0.5528377525789474,6.9638671875,1612308250680933187
-0.4154238943789474,6.96484375,1612308250681909750
-0.2712124567684211,6.9658203125,1612308250682886312
-0.12293037567368421,6.966796875,1612308250683862875
0.029738515389473683,6.9677734375,1612308250684839437
0.1809451364631579,6.96875,1612308250685816000
0.3293457799894737,6.9697265625,1612308250686792562
0.4709883649157895,6.970703125,1612308250687769125
0.6021184142421052,6.9716796875,1612308250688745687
0.7234868233684211,6.97265625,1612308250689722250
0.8314971985368422,6.9736328125,1612308250690698812
0.9251615194842104,6.974609375,1612308250691675375
1.0046378694526317,6.9755859375,1612308250692651937
1.0657765633368421,6.9765625,1612308250693628500
1.1079057473578948,6.9775390625,1612308250694605062
1.1297212347684211,6.978515625,1612308250695581625
1.1301559636842107,6.9794921875,1612308250696558187
1.1128853694842107,6.98046875,1612308250697534750
1.0758148492105264,6.9814453125,1612308250698511312
1.018074945031579,6.982421875,1612308250699487875
0.9446847998842105,6.9833984375,1612308250700464437
0.8532731651368421,6.984375,1612308250701441000
0.7455789564526316,6.9853515625,1612308250702417562
0.6273326913578947,6.986328125,1612308250703394125
0.49576791311578944,6.9873046875,1612308250704370687
0.35736603465263156,6.98828125,1612308250705347250
0.2137078883894737,6.9892578125,1612308250706323812
0.06301503785263157,6.990234375,1612308250707300375
-0.08443710622105263,6.9912109375,1612308250708276937
-0.2339838532526316,6.9921875,1612308250709253500
-0.38206833029473686,6.9931640625,1612308250710230062
-0.5165971693263158,6.994140625,1612308250711206625
-0.646146386231579,6.9951171875,1612308250712183187
-0.7652225883473684,6.99609375,1612308250713159750
-0.8656844887052633,6.9970703125,1612308250714136312
-0.9530650007789474,6.998046875,1612308250715112875
-1.0245581470210525,6.9990234375,1612308250716089437
-1.0792154279789474,7.0,1612308250717066000
-1.115100323936842,7.0009765625,1612308250718042562
-1.1305529608526315,7.001953125,1612308250719019125
-1.1255338179157894,7.0029296875,1612308250719995687
-1.098699187568421,7.00390625,1612308250720972250
-1.0555819832842106,7.0048828125,1612308250721948812
-0.9925462904947369,7.005859375,1612308250722925375
-0.9122795243157895,7.0068359375,1612308250723901937
-0.8190499322842106,7.0078125,1612308250724878500
-0.7088263917263158,7.0087890625,1612308250725855062
